0,1,0,0,24,67,65,33,7,4,0,0
0,2,0,0,41,87,102,46,16,4,0,0
0,0,1,0,44,103,151,26,25,7,2,0
0,1,1,5,147,296,306,40,27,11,4,0
0,0,0,0,255,839,667,178,66,4,4,1
0,0,0,0,243,974,998,167,74,32,0,2
0,0,0,0,88,541,1309,287,97,18,4,1
0,0,0,0,56,268,790,380,103,24,8,0
0,0,0,1,44,157,403,255,115,9,6,1
0,0,0,0,19,88,288,135,126,11,8,2
0,0,0,0,22,70,224,123,99,19,6,0
0,0,0,0,5,31,160,70,46,14,7,0
